tanggal,wp_id,sektor,kecamatan,omzet_est,tarif,expected_tax,paid_tax,ratio_paid_expected,month,txn_wp_month,sector_code,kec_code,anomaly_label,anomaly_score,is_anomaly
2025-05-24,WP0098,HOTEL,Rajagaluh,183319663.08,0.1,18331966.31,16489517.33,0.899495288784436,5,1,1,7,1,-0.07869772178587708,False
2025-07-14,WP0171,REKLAME,Leuwimunding,58499178.74,0.25,14624794.69,14444491.73,0.9876714194064355,7,1,3,3,1,-0.1447885811904671,False
2025-04-19,WP0110,RESTORAN,Leuwimunding,65245193.04,0.1,6524519.3,16253231.11,2.49110016580072,4,1,4,3,1,-0.02398283073842422,False
2024-10-18,WP0319,RESTORAN,Panyingkiran,69049505.58,0.1,6904950.56,6192435.58,0.8968109946901633,10,1,4,6,1,-0.1258979212237778,False
2024-12-12,WP0347,REKLAME,Dawuan,29376349.43,0.25,7344087.36,7596385.6,1.0343539268574278,12,1,3,0,1,-0.10782177097962725,False
2025-05-01,WP0161,HOTEL,Kadipaten,29961568.65,0.1,2996156.86,2553533.27,0.8522695537375837,5,1,1,2,1,-0.0687205032393291,False
2025-07-27,WP0325,GALIAN_C,Panyingkiran,263433001.86,0.2,52686600.37,43271845.28,0.8213064607721244,7,3,0,6,1,-0.019808390602057524,False
2024-10-21,WP0004,REKLAME,Panyingkiran,29252118.77,0.25,7313029.69,6068937.15,0.8298800096899375,10,1,3,6,1,-0.13041506353871624,False
2025-03-05,WP0230,REKLAME,Majalengka,51899473.78,0.25,12974868.44,11007676.5,0.8483844403435046,3,3,3,5,1,-0.09045411054157504,False
2025-06-27,WP0047,HOTEL,Dawuan,194461519.19,0.1,19446151.92,17134446.36,0.8811227244593077,6,1,1,0,1,-0.07089338587138305,False
2025-08-16,WP0333,RESTORAN,Majalengka,107450508.38,0.1,10745050.84,9865342.7,0.9181289923054472,8,1,4,5,1,-0.14353944071022467,False
2024-09-13,WP0184,GALIAN_C,Panyingkiran,227645361.0,0.2,45529072.2,48952053.02,1.0751823099966442,9,3,0,6,1,-0.032086120358755355,False
2025-03-12,WP0056,GALIAN_C,Maja,109211455.25,0.2,21842291.05,24209852.51,1.1083934581120785,3,1,0,4,1,-0.0661862267666733,False
2025-02-21,WP0339,HOTEL,Majalengka,145328773.09,0.1,14532877.31,16037292.3,1.1035180410533583,2,2,1,5,1,-0.09999642505141493,False
2025-01-13,WP0114,PARKIR,Kadipaten,22470451.9,0.25,5617612.97,4718212.61,0.8398963465793907,1,2,2,2,1,-0.10176616638303881,False
2025-06-29,WP0104,REKLAME,Majalengka,34701225.59,0.25,8675306.4,9456090.48,1.0900007497141542,6,1,3,5,1,-0.15300567712695684,False
2025-03-26,WP0261,REKLAME,Majalengka,32201499.35,0.25,8050374.84,7846673.13,0.9746966179776047,3,1,3,5,1,-0.15409067967680107,False
2025-04-23,WP0137,REKLAME,Dawuan,35104290.47,0.25,8776072.62,8434246.05,0.9610501661960953,4,2,3,0,1,-0.1229145317640929,False
2025-07-14,WP0096,HOTEL,Rajagaluh,78842948.08,0.1,7884294.81,6840586.67,0.8676218780307126,7,2,1,7,1,-0.08752798113459015,False
2024-12-03,WP0089,GALIAN_C,Panyingkiran,193475223.26,0.2,38695044.65,32591232.36,0.8422585541583036,12,1,0,6,1,-0.0426861693982562,False
2025-04-05,WP0188,REKLAME,Maja,33537413.22,0.25,8384353.31,9940745.22,1.185630525391111,4,2,3,4,1,-0.1344503237828848,False
2024-12-11,WP0332,PARKIR,Panyingkiran,10683043.53,0.25,2670760.88,2571612.17,0.9628762309862798,12,2,2,6,1,-0.05178478257595476,False
2024-10-04,WP0295,RESTORAN,Kadipaten,57494785.74,0.1,5749478.57,6428467.42,1.1180957267225713,10,1,4,2,1,-0.12722214774626156,False
2025-02-13,WP0134,HOTEL,Kadipaten,190716801.76,0.1,19071680.18,18869355.11,0.9893913347911437,2,2,1,2,1,-0.0907195498947509,False
2024-10-12,WP0277,PARKIR,Panyingkiran,36103756.52,0.25,9025939.13,9632595.78,1.0672125793518394,10,2,2,6,1,-0.12366710461167979,False
2024-08-30,WP0325,GALIAN_C,Panyingkiran,218203567.15,0.2,43640713.43,52060740.92,1.1929397305455554,8,3,0,6,1,-0.00832949083923773,False
2024-10-26,WP0042,HOTEL,Maja,103099929.87,0.1,10309992.99,10694604.35,1.0373047159559707,10,2,1,4,1,-0.13422975840571405,False
2025-02-06,WP0246,GALIAN_C,Rajagaluh,83165112.53,0.2,16633022.51,14528770.59,0.8734895044640928,2,1,0,7,1,-0.04212327448354436,False
2025-03-28,WP0210,RESTORAN,Maja,91566965.74,0.1,9156696.57,9610272.12,1.0495348455125229,3,2,4,4,1,-0.13684588455646585,False
2024-09-28,WP0167,HOTEL,Leuwimunding,97606366.29,0.1,9760636.63,8255430.43,0.8457881122862781,9,1,1,3,1,-0.13620629875634954,False
2025-02-03,WP0101,RESTORAN,Majalengka,93302897.15,0.1,9330289.71,9073472.38,0.9724748814900411,2,2,4,5,1,-0.1310202895431386,False
2024-10-21,WP0044,GALIAN_C,Leuwimunding,223871045.91,0.2,44774209.18,51493871.91,1.1500788702484013,10,1,0,3,1,-0.051676651158472864,False
2025-02-07,WP0067,RESTORAN,Leuwimunding,76880848.96,0.1,7688084.9,2387439.83,0.31053765158082475,2,1,4,3,1,-0.040652848085654836,False
2024-11-20,WP0288,REKLAME,Kadipaten,24399936.17,0.25,6099984.04,5999049.77,0.9834533550681224,11,1,3,2,1,-0.13061285699099878,False
2025-02-02,WP0033,RESTORAN,Majalengka,99933287.66,0.1,9993328.77,11128078.86,1.113550761324547,2,1,4,5,1,-0.11568703939246305,False
2025-05-25,WP0034,GALIAN_C,Panyingkiran,68658438.32,0.2,13731687.66,13747811.16,1.0011741819650448,5,1,0,6,1,-0.08484732412982077,False
2024-12-11,WP0137,REKLAME,Dawuan,33250864.18,0.25,8312716.05,1821049.13,0.21906788576039476,12,3,3,0,-1,0.039167278429184216,True
2025-01-29,WP0193,GALIAN_C,Majalengka,125341055.8,0.2,25068211.16,62028078.58,2.474371951955426,1,2,0,5,-1,0.057905537108239424,True
2024-10-22,WP0106,RESTORAN,Kadipaten,105716314.47,0.1,10571631.45,10078013.08,0.9533072664957499,10,1,4,2,1,-0.14542587473360052,False
2025-06-21,WP0231,PARKIR,Rajagaluh,17275035.99,0.25,4318759.0,4337370.42,1.0043094370396681,6,2,2,7,1,-0.097774406515923,False
2024-12-10,WP0007,RESTORAN,Kadipaten,82880046.37,0.1,8288004.64,8021945.84,0.9678983287827889,12,3,4,2,1,-0.08188780464361245,False
2024-12-14,WP0037,HOTEL,Kadipaten,118802385.98,0.1,11880238.6,11955450.19,1.0063308147699996,12,2,1,2,1,-0.10666991043113788,False
2025-03-05,WP0314,GALIAN_C,Dawuan,181655340.48,0.2,36331068.1,37166070.07,1.0229831385001311,3,2,0,0,1,-0.03461432766356465,False
2025-05-15,WP0187,PARKIR,Majalengka,11332600.58,0.25,2833150.14,3055112.66,1.0783447784380393,5,1,2,5,1,-0.10821403513451427,False
2024-11-10,WP0243,GALIAN_C,Panyingkiran,159513853.07,0.2,31902770.61,32492361.27,1.018480860712931,11,1,0,6,1,-0.06541708919396105,False
2025-02-04,WP0004,REKLAME,Panyingkiran,43245127.91,0.25,10811281.98,10542109.53,0.9751026334806595,2,1,3,6,1,-0.12148814412976922,False
2025-06-07,WP0112,RESTORAN,Dawuan,90392836.09,0.1,9039283.61,1198880.1,0.13262999057510488,6,2,4,0,-1,0.011630015369530455,True
2024-10-18,WP0344,HOTEL,Majalengka,118515753.2,0.1,11851575.32,9508485.16,0.802297154873079,10,1,1,5,1,-0.11601164303938516,False
2025-01-26,WP0314,GALIAN_C,Dawuan,163657916.04,0.2,32731583.21,13570760.08,0.4146075059349382,1,3,0,0,-1,0.05270070789369519,True
2025-05-19,WP0177,REKLAME,Jatiwangi,16828062.77,0.25,4207015.69,4031746.48,0.9583388266374636,5,2,3,1,1,-0.11528621830589825,False
2024-12-23,WP0210,RESTORAN,Maja,65147120.94,0.1,6514712.09,6812710.54,1.0457423821472362,12,2,4,4,1,-0.12129686191057004,False
2024-09-20,WP0308,HOTEL,Leuwimunding,49893588.93,0.1,4989358.89,5094989.03,1.021171084768368,9,2,1,3,1,-0.1135556313650809,False
2024-10-10,WP0198,GALIAN_C,Kadipaten,132927082.68,0.2,26585416.54,26539298.43,0.9982652854082383,10,3,0,2,1,-0.0348315599641813,False
2024-10-18,WP0328,REKLAME,Dawuan,38702981.87,0.25,9675745.47,7437280.31,0.7686519176284201,10,1,3,0,1,-0.10618715948226265,False
2025-08-15,WP0130,REKLAME,Panyingkiran,15765866.75,0.25,3941466.69,4485527.66,1.138035156146404,8,2,3,6,1,-0.10310377077379429,False
2025-07-01,WP0009,REKLAME,Panyingkiran,38151629.41,0.25,9537907.35,8099949.15,0.8492375583832863,7,1,3,6,1,-0.13802367226154255,False
2024-09-11,WP0189,REKLAME,Kadipaten,37627069.46,0.25,9406767.37,10647129.79,1.1318585196393562,9,1,3,2,1,-0.1501803806731778,False
2024-11-29,WP0314,GALIAN_C,Dawuan,203549654.9,0.2,40709930.98,46861325.09,1.15110303461389,11,1,0,0,1,-0.014737592581690828,False
2025-06-07,WP0243,GALIAN_C,Panyingkiran,183715802.63,0.2,36743160.53,37955153.15,1.0329855298923027,6,1,0,6,1,-0.07862784675381668,False
2025-06-28,WP0126,HOTEL,Kadipaten,112818842.7,0.1,11281884.27,12272732.44,1.0878264788298524,6,3,1,2,1,-0.10695569919586728,False
2025-08-21,WP0065,RESTORAN,Leuwimunding,105328835.93,0.1,10532883.59,11731623.17,1.113809249837157,8,1,4,3,1,-0.14623327432239303,False
2025-03-09,WP0336,RESTORAN,Jatiwangi,41670653.23,0.1,4167065.32,4198308.76,1.007497708243268,3,1,4,1,1,-0.10656542638593464,False
2025-05-30,WP0334,RESTORAN,Maja,99860822.36,0.1,9986082.24,10786345.13,1.0801378228986025,5,2,4,4,1,-0.1405899353678925,False
2025-04-01,WP0255,RESTORAN,Dawuan,77768827.97,0.1,7776882.8,7272126.71,0.9350953199397579,4,1,4,0,1,-0.12353823694352084,False
2025-05-24,WP0337,GALIAN_C,Panyingkiran,186578557.54,0.2,37315711.51,38444618.89,1.030252870287559,5,4,0,6,-1,0.006475163070401191,True
2025-03-12,WP0349,HOTEL,Leuwimunding,203936664.22,0.1,20393666.42,21262291.43,1.042592881148048,3,1,1,3,1,-0.10149962648761329,False
2024-10-09,WP0149,RESTORAN,Rajagaluh,26344802.82,0.1,2634480.28,2789012.66,1.0586576339831248,10,2,4,7,1,-0.023436993452073285,False
2024-11-17,WP0195,HOTEL,Kadipaten,142561361.32,0.1,14256136.13,13245573.13,0.9291138222317186,11,3,1,2,1,-0.07583698042113501,False
2025-03-13,WP0309,PARKIR,Kadipaten,20619099.73,0.25,5154774.93,5365574.48,1.0408940356975005,3,1,2,2,1,-0.13380170582481204,False
2024-10-19,WP0220,PARKIR,Panyingkiran,15301768.11,0.25,3825442.03,3556981.51,0.9298223531046423,10,2,2,6,1,-0.10185293821102531,False
2025-01-10,WP0083,HOTEL,Panyingkiran,86084815.72,0.1,8608481.57,8760545.36,1.0176644148870495,1,1,1,6,1,-0.09760049803127807,False
2025-07-25,WP0324,RESTORAN,Jatiwangi,65827517.51,0.1,6582751.75,7462912.5,1.1337071157210206,7,1,4,1,1,-0.14366752902760555,False
2025-04-26,WP0076,PARKIR,Leuwimunding,19958886.96,0.25,4989721.74,4054027.34,0.8124756351643768,4,1,2,3,1,-0.13149257742834014,False
2025-02-20,WP0340,RESTORAN,Dawuan,97577200.62,0.1,9757720.06,8956484.0,0.9178869597535881,2,2,4,0,1,-0.09364471899399518,False
2025-04-14,WP0127,PARKIR,Dawuan,23317571.5,0.25,5829392.88,5916900.47,1.015011441465925,4,2,2,0,1,-0.10526517231950816,False
2025-03-02,WP0291,RESTORAN,Jatiwangi,88511183.69,0.1,8851118.37,9273457.81,1.0477159407822947,3,2,4,1,1,-0.13243141258600122,False
2025-01-15,WP0072,RESTORAN,Leuwimunding,83018077.26,0.1,8301807.73,8478850.46,1.0213258046630285,1,2,4,3,1,-0.12204198350416179,False
2025-01-04,WP0128,GALIAN_C,Jatiwangi,413945688.1,0.2,82789137.62,91450423.03,1.1046186209808715,1,1,0,1,-1,0.027518743567642057,True
2024-11-27,WP0013,PARKIR,Majalengka,19438839.29,0.25,4859709.82,5382642.19,1.107605677986757,11,2,2,5,1,-0.1161783441343977,False
2025-04-01,WP0067,RESTORAN,Leuwimunding,99869859.42,0.1,9986985.94,9968910.07,0.99819005753001,4,2,4,3,1,-0.14757852645354003,False
2025-04-08,WP0239,REKLAME,Maja,33255854.18,0.25,8313963.55,8409274.3,1.0114639364758824,4,1,3,4,1,-0.1571945150868147,False
2025-05-08,WP0120,REKLAME,Majalengka,10499858.38,0.25,2624964.6,2732527.55,1.0409769145077232,5,1,3,5,1,-0.09926980774265537,False
2025-02-07,WP0233,REKLAME,Majalengka,35964957.73,0.25,8991239.43,8418685.08,0.9363208649421986,2,1,3,5,1,-0.1422614915335464,False
2025-04-10,WP0322,PARKIR,Majalengka,14648621.38,0.25,3662155.34,3720342.59,1.0158887989715915,4,3,2,5,1,-0.08754194552515615,False
2025-05-08,WP0045,RESTORAN,Dawuan,93912497.51,0.1,9391249.75,8193785.8,0.8724915232927332,5,2,4,0,1,-0.11982685077088973,False
2024-12-02,WP0077,PARKIR,Majalengka,28810082.51,0.25,7202520.63,7286362.31,1.011640602548333,12,1,2,5,1,-0.12496712232699869,False
2025-08-10,WP0024,HOTEL,Majalengka,163665707.71,0.1,16366570.77,18088365.5,1.105201923738115,8,1,1,5,1,-0.12033440612920254,False
2025-01-09,WP0070,GALIAN_C,Majalengka,222338287.78,0.2,44467657.56,47073637.22,1.0586039338025341,1,2,0,5,1,-0.04708070634708217,False
2025-01-20,WP0286,RESTORAN,Jatiwangi,121930193.31,0.1,12193019.33,3968830.1,0.3255001892956074,1,1,4,1,1,-0.02510674253490419,False
2024-09-15,WP0045,RESTORAN,Dawuan,63148347.25,0.1,6314834.72,6258941.15,0.9911488467270606,9,1,4,0,1,-0.11944793625467492,False
2025-07-12,WP0167,HOTEL,Leuwimunding,112582793.34,0.1,11258279.33,10003131.25,0.888513329327742,7,1,1,3,1,-0.1462974587581783,False
2025-08-15,WP0009,REKLAME,Panyingkiran,32133004.58,0.25,8033251.14,3580112.87,0.44566176353849185,8,3,3,6,1,-0.035760166143200545,False
2025-05-17,WP0339,HOTEL,Majalengka,128389684.38,0.1,12838968.44,11608271.1,0.9041435964461332,5,1,1,5,1,-0.14168437022873992,False
2025-04-21,WP0307,REKLAME,Kadipaten,21977476.97,0.25,5494369.24,4954220.31,0.9016904568284893,4,1,3,2,1,-0.14458128009236193,False
2025-03-10,WP0138,PARKIR,Leuwimunding,14700754.84,0.25,3675188.71,3874408.65,1.0542067239861541,3,2,2,3,1,-0.10710251061510123,False
2024-12-31,WP0108,PARKIR,Majalengka,19563453.01,0.25,4890863.25,4761106.84,0.9734696303357081,12,1,2,5,1,-0.11358116560772397,False
2025-06-12,WP0268,PARKIR,Maja,17538561.38,0.25,4384640.34,4856445.39,1.107604048089381,6,1,2,4,1,-0.13396512179147108,False
2025-08-12,WP0311,HOTEL,Leuwimunding,95713222.32,0.1,9571322.23,1394684.66,0.14571494162306559,8,3,1,3,-1,0.019936162236300903,True
2024-11-22,WP0185,RESTORAN,Panyingkiran,91611641.94,0.1,9161164.19,8853591.78,0.966426493006671,11,2,4,6,1,-0.12161548176225467,False
2025-08-14,WP0331,HOTEL,Rajagaluh,86365379.38,0.1,8636537.94,8586994.7,0.9942635300922443,8,2,1,7,1,-0.09918523807343294,False
2024-10-17,WP0241,GALIAN_C,Kadipaten,49616617.63,0.2,9923323.53,9987624.86,1.0064798179567163,10,2,0,2,1,-0.08527089319149794,False
2025-01-24,WP0348,RESTORAN,Majalengka,115614054.2,0.1,11561405.42,9438287.22,0.8163615821025331,1,2,4,5,1,-0.09086535081966474,False
2025-01-23,WP0082,REKLAME,Dawuan,24157102.33,0.25,6039275.58,5498783.62,0.9105038422505635,1,1,3,0,1,-0.09981191077789697,False
2025-07-18,WP0122,GALIAN_C,Kadipaten,353770094.78,0.2,70754018.96,72067846.2,1.0185689415147254,7,3,0,2,1,-0.005565870516405225,False
2024-12-21,WP0058,RESTORAN,Dawuan,114008511.91,0.1,11400851.19,8750723.88,0.7675500481644302,12,2,4,0,1,-0.06876922433863741,False
2025-07-31,WP0103,HOTEL,Majalengka,121679589.58,0.1,12167958.96,12442689.44,1.0225781892347867,7,3,1,5,1,-0.1053083681677549,False
2024-09-19,WP0062,RESTORAN,Jatiwangi,83325331.47,0.1,8332533.15,7958921.19,0.9551622593904712,9,1,4,1,1,-0.15002510540129677,False
2024-12-28,WP0107,HOTEL,Panyingkiran,183603901.77,0.1,18360390.18,16254115.2,0.8852815784767816,12,4,1,6,-1,0.004227327885221621,True
2024-11-01,WP0224,HOTEL,Rajagaluh,83715149.2,0.1,8371514.92,9168341.53,1.0951830842583028,11,3,1,7,1,-0.048537287905131676,False
2025-07-08,WP0069,RESTORAN,Kadipaten,79777727.05,0.1,7977772.71,8364738.37,1.0485054756592582,7,1,4,2,1,-0.15863383631944616,False
2025-03-08,WP0004,REKLAME,Panyingkiran,34695631.23,0.25,8673907.81,8763493.74,1.0103282086877516,3,1,3,6,1,-0.13824345149314238,False
2024-09-02,WP0284,RESTORAN,Leuwimunding,104140466.72,0.1,10414046.67,10450383.72,1.0034892344111226,9,2,4,3,1,-0.14642393525822173,False
2025-07-21,WP0259,REKLAME,Jatiwangi,34098912.19,0.25,8524728.05,9008048.65,1.0566963071625493,7,3,3,1,1,-0.11018969575637677,False
2025-06-22,WP0127,PARKIR,Dawuan,31979639.41,0.25,7994909.85,7432918.09,0.9297063043181156,6,1,2,0,1,-0.12256421667094797,False
2025-05-08,WP0102,REKLAME,Maja,45840135.83,0.25,11460033.96,10006098.06,0.873129878578475,5,2,3,4,1,-0.1440382660914188,False
2025-08-08,WP0136,HOTEL,Kadipaten,95611674.86,0.1,9561167.49,9743178.68,1.0190365026227566,8,1,1,2,1,-0.1435572201778092,False
2025-04-27,WP0220,PARKIR,Panyingkiran,11720809.94,0.25,2930202.49,3202421.51,1.0929010950366094,4,1,2,6,1,-0.09641627505277556,False
2024-12-12,WP0318,RESTORAN,Dawuan,81910368.87,0.1,8191036.89,6294219.75,0.7684277136737447,12,2,4,0,1,-0.07484939792234913,False
2025-08-05,WP0007,RESTORAN,Kadipaten,72306522.94,0.1,7230652.29,7542908.69,1.0431850941625074,8,3,4,2,1,-0.11131295713343342,False
2025-01-13,WP0235,RESTORAN,Panyingkiran,60817027.84,0.1,6081702.78,6794850.73,1.1172612302503873,1,3,4,6,1,-0.05512386354378307,False
2024-12-10,WP0041,RESTORAN,Rajagaluh,86318521.84,0.1,8631852.18,9472396.14,1.0973770104575633,12,1,4,7,1,-0.08280678325345087,False
2024-10-21,WP0145,RESTORAN,Leuwimunding,60458196.42,0.1,6045819.64,1112661.24,0.18403811331692324,10,1,4,3,-1,0.00017919701605795257,True
2025-01-31,WP0320,RESTORAN,Leuwimunding,51408418.17,0.1,5140841.82,5500069.75,1.0698772579623934,1,1,4,3,1,-0.11148879273600915,False
2024-12-15,WP0318,RESTORAN,Dawuan,64316494.95,0.1,6431649.49,5412710.47,0.8415742304389786,12,2,4,0,1,-0.07406799438213024,False
2025-03-18,WP0165,RESTORAN,Kadipaten,115245887.38,0.1,11524588.74,10928983.82,0.9483187701151755,3,2,4,2,1,-0.13401247705858338,False
2024-08-30,WP0159,RESTORAN,Jatiwangi,63090237.5,0.1,6309023.75,2184679.33,0.3462785078277761,8,1,4,1,1,-0.03431640188381868,False
2024-09-01,WP0247,HOTEL,Leuwimunding,98109091.76,0.1,9810909.18,11126004.16,1.1340441498205776,9,1,1,3,1,-0.13842933859810003,False
2025-05-28,WP0110,RESTORAN,Leuwimunding,153145274.16,0.1,15314527.42,14216469.32,0.9282995766120742,5,1,4,3,1,-0.13186580662810476,False
2025-04-19,WP0299,REKLAME,Panyingkiran,42070041.87,0.25,10517510.47,11657549.01,1.1083943337400832,4,2,3,6,1,-0.1293190489063905,False
2025-04-07,WP0066,REKLAME,Dawuan,48072674.23,0.25,12018168.56,12869642.05,1.0708488556928677,4,2,3,0,1,-0.10377709723537137,False
2025-08-22,WP0030,RESTORAN,Kadipaten,87155043.65,0.1,8715504.37,7510166.72,0.8617019051531954,8,1,4,2,1,-0.14861981184118483,False
2025-07-02,WP0350,REKLAME,Majalengka,33641798.85,0.25,8410449.71,6988717.54,0.8309564626122709,7,1,3,5,1,-0.15141725125136302,False
2024-10-21,WP0191,RESTORAN,Rajagaluh,101064693.95,0.1,10106469.4,10414503.0,1.0304788534757745,10,1,4,7,1,-0.1058106114196638,False
2025-04-05,WP0083,HOTEL,Panyingkiran,120978183.11,0.1,12097818.31,11438255.69,0.9454808624911477,4,2,1,6,1,-0.12465215166070853,False
2025-07-18,WP0085,HOTEL,Jatiwangi,130427996.41,0.1,13042799.64,13013099.45,0.9977228669595662,7,2,1,1,1,-0.11620196311373804,False
2025-04-05,WP0105,GALIAN_C,Maja,186940133.27,0.2,37388026.65,32765311.92,0.8763584188790023,4,2,0,4,1,-0.0773397545575138,False
2025-05-30,WP0082,REKLAME,Dawuan,31080329.28,0.25,7770082.32,5743473.65,0.7391779666499081,5,1,3,0,1,-0.10378044280136528,False
2025-06-14,WP0081,GALIAN_C,Majalengka,154623886.54,0.2,30924777.31,37836319.64,1.2234952983077763,6,1,0,5,1,-0.060787194625913865,False
2024-12-19,WP0016,RESTORAN,Panyingkiran,95581568.24,0.1,9558156.82,9193129.49,0.961809861788813,12,1,4,6,1,-0.11644103969915187,False
2025-06-17,WP0342,HOTEL,Jatiwangi,127740964.04,0.1,12774096.4,12589161.22,0.9855226409595594,6,1,1,1,1,-0.12860157629879598,False
2025-01-05,WP0291,RESTORAN,Jatiwangi,130277745.68,0.1,13027774.57,12027786.13,0.9232418066012023,1,1,4,1,1,-0.09622648500100539,False
2024-10-15,WP0129,RESTORAN,Rajagaluh,56116091.69,0.1,5611609.17,6185723.74,1.1023083669242775,10,1,4,7,1,-0.08686151988978208,False
2025-07-26,WP0034,GALIAN_C,Panyingkiran,182430293.35,0.2,36486058.67,29215852.88,0.8007401715883936,7,2,0,6,1,-0.04761069645730842,False
2025-08-03,WP0087,PARKIR,Rajagaluh,17330403.87,0.25,4332600.97,5107488.13,1.1788503407919424,8,2,2,7,1,-0.08225864774908714,False
2024-11-09,WP0165,RESTORAN,Kadipaten,85330197.53,0.1,8533019.75,8580122.35,1.005520038788144,11,2,4,2,1,-0.12985583754145025,False
2025-01-19,WP0103,HOTEL,Majalengka,143457900.76,0.1,14345790.08,16775291.06,1.1693528879519197,1,2,1,5,1,-0.07665307949967176,False
2025-02-06,WP0016,RESTORAN,Panyingkiran,84928650.58,0.1,8492865.06,8522179.38,1.0034516408529868,2,1,4,6,1,-0.12316267836373013,False
2025-04-03,WP0331,HOTEL,Rajagaluh,117131397.42,0.1,11713139.74,12589936.52,1.0748558285363716,4,2,1,7,1,-0.09577372101361697,False
2025-01-04,WP0304,REKLAME,Majalengka,23504021.84,0.25,5876005.46,5521262.86,0.9396286129386954,1,1,3,5,1,-0.12231597336671385,False
2024-11-29,WP0344,HOTEL,Majalengka,142418554.73,0.1,14241855.47,15911214.47,1.1172149937567089,11,2,1,5,1,-0.10479343237596378,False
2025-02-12,WP0149,RESTORAN,Rajagaluh,89713060.7,0.1,8971306.07,9196813.82,1.0251365574020594,2,2,4,7,1,-0.09859874200414592,False
2025-04-26,WP0031,REKLAME,Dawuan,5542170.01,0.25,1385542.5,1384063.71,0.9989326996465283,4,2,3,0,-1,0.0160773613378824,True
2025-05-09,WP0313,RESTORAN,Maja,97603729.95,0.1,9760372.99,9701800.75,0.993998975237933,5,1,4,4,1,-0.1535315556750903,False
2025-04-21,WP0227,GALIAN_C,Leuwimunding,156498102.17,0.2,31299620.43,32269836.38,1.0309976906004288,4,1,0,3,1,-0.08822444942236657,False
2024-09-24,WP0204,GALIAN_C,Rajagaluh,253946803.48,0.2,50789360.7,46032189.2,0.9063352750569275,9,1,0,7,1,-0.04144361088299264,False
2024-10-23,WP0204,GALIAN_C,Rajagaluh,258017766.77,0.2,51603553.35,56795037.95,1.1006032387884002,10,1,0,7,1,-0.022810477437405052,False
2025-04-24,WP0205,REKLAME,Dawuan,19152980.91,0.25,4788245.23,5599745.31,1.169477552009173,4,4,3,0,1,-0.017922435758924604,False
2024-10-24,WP0349,HOTEL,Leuwimunding,89911662.63,0.1,8991166.26,9746680.6,1.084028514005034,10,2,1,3,1,-0.12566819354821462,False
2025-03-20,WP0278,REKLAME,Panyingkiran,48435962.91,0.25,12108990.73,13153140.96,1.0862293359770374,3,1,3,6,1,-0.1177701085798451,False
2025-07-18,WP0082,REKLAME,Dawuan,38799746.11,0.25,9699936.53,9020430.67,0.9299473911093726,7,1,3,0,1,-0.13319049402784905,False
2024-10-26,WP0273,GALIAN_C,Majalengka,135804440.73,0.2,27160888.15,32002251.77,1.1782476181656085,10,2,0,5,1,-0.047748409782000345,False
2024-11-28,WP0202,RESTORAN,Kadipaten,65790262.43,0.1,6579026.24,6269920.57,0.953016501420733,11,1,4,2,1,-0.13103766700418362,False
2024-12-12,WP0219,REKLAME,Kadipaten,58096376.04,0.25,14524094.01,16705860.59,1.1502170516452062,12,2,3,2,1,-0.08155254120799715,False
2025-03-21,WP0043,RESTORAN,Jatiwangi,50773496.28,0.1,5077349.63,5044401.18,0.9935106990061663,3,1,4,1,1,-0.12088658270688601,False
2025-07-02,WP0268,PARKIR,Maja,5000000.0,0.25,1250000.0,2851039.38,2.280831504,7,4,2,4,-1,0.08112365105654695,True
2025-07-22,WP0203,RESTORAN,Maja,81805829.36,0.1,8180582.94,7357013.68,0.8993263357831073,7,2,4,4,1,-0.14565719595833837,False
